id,name_en,name_en_override,name_ka,name_ka_override,name_ru_override,lat,lat_override,lon,lon_override,rotation,rotation_override,mergeParent,hubTarget
r243,Modebadze Str. #1(near the 17th Square),,მოდებაძეს ქუჩა (მე-17 სკვერთან) 1 კ,,,41.572028,,44.977015,,28,,,
r249,შარტავას გამზირი (რუსთაველის მოედანი),,შარტავას გამზირი (რუსთაველის მოედანი),,,41.562696,,44.978159,,161,,,
r252,17th Microdistrict #13 (Opposite to Madagoni),,მე-17 მკ/რნი №13 (მადაგონის მოპირდაპირედ),,,41.57456,,44.982972,,114,,,
r255,Khalkhta Megobroba Ave. N26,,ხალხთა მეგობრობის გამზირი №26,,,41.558692,,44.981024,,154,,,
r258,16th Microdistrict #9,,მე-16 მკ/რნი №9,,,41.573286,,44.986109,,122,,,
r264,12th Microdistrict Opposite to building #3,,12 მკ.რაიონი 3 კორპუსის მოპირდაპირედ,,,41.57012,,44.987864,,220,,,
r267,Istanbul Bazaar Entrance,,"„სტამბულის"" ბაზრის შესასვლელთან",,,41.56837,,44.986542,,207,,,
r276,People's Friendship Avenue (archive),,ხალხთა მეგობრობის გამზირი (არქივი),,,41.555641,,44.983029,,154,,,
r279,Rustaveli Str.(Opposite to the music school),,რუსთაველის ქუჩა (მუსიკალურის მოპირდაპირე),,,41.544931,,45.011725,,202,,,
r282,Rustaveli Str. #31,,რუსთაველის ქუჩა №31,,,41.553189,,45.017263,,25,,,
r285,D. Gareji Str. #19,,დ. გარეჯის ქუჩა №19,,,41.552051,,45.019923,,146,,,
r288,"D. Gareji Str. (""SOCAR Georgia Gas"" Gas Station)",,"დ. გარეჯის ქუჩა („სოკარ ჯორჯია გაზი"" გაზ გ/ს)",,,41.548221,,45.023608,,140,,,
r291,Gagarini Str. (Restaurant Shankhai),,გაგარინის ქუჩა (რესტორანი შანხაის მ/ტ),,,41.546114,,45.0249,,208,,,
r294,Gagarini Str. (former technical school),,გაგარინის ქუჩა (ყოფილი ტექნიკუმი),,,41.544258,,45.023811,,28,,,
r303,Gagarin Street (Sewing Shop),,გაგარინის ქუჩა (სამკერვალო),,,41.534263,,45.017318,,23,,,
r306,19th Microdistrict (nearby Madagoni),,მე-19 მკ/რნი (მადაგონის მიმდებარე),,,41.574794,,44.982852,,314,,,
r309,Kostava Ave. N33,,კოსტავას გამზირი №33,,,41.541146,,45.01647,,115,,,
r312,14th  microdistrict #10 Clinic,,მე-14 მკ/რნი 10კ კლინიკა,,,41.563951,,44.982021,,240,,,
r315,D. Gareji Street (former trolleybus station),,დ. გარეჯის ქუჩა (ტროლეიბუსების ყოფილი სადგური),,,41.548025,,45.024035,,330,,,
r318,D. Gareji Str. #16,,დ. გარეჯის ქუჩა №16,,,41.552071,,45.020134,,324,,,
r321,D. Gareji Str. #8,,დ. გარეჯის ქუჩა № 8,,,41.554722,,45.017468,,333,,,
r336,"16th microdistrict, Aghmashenebeli Str.#7",Aghmashenebeli Str.#7,აღმაშენებლის ქ. მე16 მკ/რ #7,,,41.572209,41.572209,44.98853,119,0,,,
r339,"Opposite to building 1, 17th microdistrict",17th microdistrict,მე-17 მკ/რნი 1 კორპუსის მოპირდაპირედ,,,41.57198,41.57198,44.976769,212,0,,,
r348,Tbilisi Str. #9,,თბილისის ქუჩა №9,,,41.548682,,44.987827,,291,,,
r354,Tbilisi Str. #25,,თბილისის ქუჩა №25,,,41.550292,,44.983419,,296,,,
r357,Tbilisi Str. #35,,თბილისის ქუჩა №35,,,41.551452,,44.980217,,301,,,
r360,Paliashvili Str. (Church),,ფალიაშვილის ქუჩა (ეკლესია),,,41.55214,,44.978334,,296,,,
r372,Hotel,,სასტუმროს მ/ტ,,,41.562143,,44.97751,,60,,,
r375,20th Microdistrict near School #25,,მე 20 მკ.რაიონი 25 სკოლასთან,,,41.57025,,44.970275,,144,,,
r381,Rcheulishvili Str. #8,,რჩეულიშვილის ქუჩა №8,,,41.562115,,45.02235,,297,,,
r387,Rcheulishvili Str. #4,,რჩეულიშვილის ქუჩა №4,,,41.562942,,45.020196,,298,,,
r390,Aghmashenebeli Avenue (opposite rugby field),,აღმაშენებლის გამზირი (რაგბის მოედანი) მოპირდაპირედ,,,41.570422,,44.992911,,125,,,
r393,Giorgadze Str. #4,,გიორგაძეს ქუჩა №4,,,41.561755,,45.01806,,146,,,
r396,11th Microdistrict #3,,მე-11 მკ/რნი  №3,,,41.564797,,44.995982,,209,,,
r399,Pushkini Str. (Swimming pool),,პუშკინის ქუჩა (საცურაო აუზი),,,41.56604,,44.991865,,333,,,
r402,Giorgadze Str. #22,,გიორგაძეს ქუჩა №22,,,41.559677,,45.020084,,143,,,
r405,Giorgadze Str. #34,,გიორგაძეს ქუჩა №34,,,41.557356,,45.022348,,145,,,
r411,Opposite Leonidze Str. #22,,ლეონიძეს ქუჩა №22 მოპირდაპირედ,,,41.569232,,44.979979,,304,,,
r417,Opposite Leonidze Str. #30,,ლეონიძეს ქუჩა №30 მოპირდაპირედ,,,41.570027,,44.978095,,297,,,
r420,"Leonidze Street, the beginning of the auto repair shops",the beginning of the auto repair shops,ლეონიძეს ქუჩა ავტოსახელოსნოების დასაწყისი,,,41.570974,41.570974,44.975889,306,0,,,
r426,20th Microdistrict Opposite to School #25,,მე 20 მკ.რაიონი 25 სკოლის პირდაპირ,,,41.570037,,44.969863,,226,,,
r430,Gagarini Str. (former technical school),,გაგარინის ქუჩა (ყოფილი ტექნიკუმი),,,41.544311,,45.02372,,207,,,
r433,Shartava Avenue #4a,,შარტავას გამზ. №4ა,,,41.565646,,44.972885,,125,,,
r436,Batumi Str. (Old Bazaar),,ბათუმის ქუჩა (ძველი ბაზარი),,,41.545355,,45.017968,,298,,,
r439,Shartava Avenue #2,,შარტავას გამზ. №2,,,41.564371,,44.976039,,113,,,
r445,Rustaveli Str.(On the side of the music school),,რუსთაველის ქუჩა (მუსიკალურის მხარე),,,41.544919,,45.011909,,26,,,
r454,Tbilisi Str. intersection of Goginashvili,,თბილისის ქუჩა გოგინაშვილის კვეთაზე,,,41.551513,,44.978752,,112,,,
r457,Tbilisi Str. #26,,თბილისის ქუჩა №26,,,41.549521,,44.984334,,299,,,
r460,Tbilisi Str. #10,,თბილისის ქუჩა №10,,,41.548297,,44.987678,,118,,,
r463,Meskhishvili Str. #9,,მესხიშვილის ქუჩა №9,,,41.563853,,44.98223,,64,,,
r466,Kostava Str. #23,,კოსტავას ქ. 23,,,41.54253,,45.012881,,120,,,
r469,Opposite Leonidze Str. #12,,ლეონიძეს ქუჩა №12 (მოპირდაპირედ),,,41.567615,,44.983952,,297,,,
r472,Intersection of Chavchavadze and Batumi streets,,ჭავჭავაძესა და ბათუმის ქუჩების კვეთა,,,41.545449,,45.013576,,22,,,
r475,Batumi Str. Opposite to old bazaar,,ბათუმის ქუჩა (ძველი ბაზარის მოპირდაპირედ),,,41.544673,,45.017643,,114,,,
r478,Samgori Str. (intresection of Rcheulishvili Str.),,სამგორის ქუჩა (რჩეულიშვილის კვეთა),,,41.559632,,45.028335,,26,,,
r481,Samgori Str. (intresection of Graneli Str.),,სამგორის ქუჩა (გრანელის კვეთა),,,41.557825,,45.02712,,34,,,
r484,Samgori Str. (intresection of Tolstoi Str.),,სამგორის ქუჩა (ტოლსტოის კვეთა),,,41.561494,,45.02964,,27,,,
r487,Mazniashvili Str. (Steel Construction Factory),,მაზნიაშვილის ქუჩა (ფოლად კონსტრუქ. ქარხანა),,,41.562771,,45.031643,,145,,,
r490,Opposite to Mazniashvili Str.,,მაზნიაშვილის ქუჩა (ვაგონშემკეთებელი) მოპირდაპირედ,,,41.560274,,45.03448,,317,,,
r493,Zedgenidze Str. (intresection of Mazniashvili Str.),,ზედგენიძეს ქუჩა (მაზნიაშვილის კვეთა),,,41.555314,,45.036551,,228,,,
r499,The beginning of Javakhishvili Street,,ჯავახიშვილის ქუჩის დასაწყისი,,,41.550277,,45.029363,,230,,,
r502,Opposite to the beginning of Javakhishvili Str.,,ჯავახიშვილის ქუჩის დასაწყისი (მოპირდაპირედ),,,41.550197,,45.029482,,56,,,
r508,Opposite to Zedgenidze Str. (intresection of Mazniashvili),,ზედგენიძეს ქუჩა (მაზნიაშვილის კვეთა) მოპირდაპირედ,,,41.555307,,45.036693,,51,,,
r512,Mazniashvili Street,,მაზნიაშვილის ქუჩა (ვაგონშემკეთებელი),,,41.560195,,45.034329,,140,,,
r517,Opposite to Mazniashvili Str. (Steel Construction Factory),,მაზნიაშვილის ქუჩა (ფოლად კონსტრუქ. ქარხანა) მოპირდაპირედ,,,41.562701,,45.031942,,329,,,
r544,Khalkhta Megobroba Str. N9 (Post Office),,ხალხთა მეგობრობის გამზირი №9 (ფოსტა),,,41.552529,,44.986488,,301,,,
r603,Khalkhta Megobroba Ave. N6,,ხალხთა მეგობრობის გამზირი №6 (უნივერმაღი),,,41.55144,,44.988717,,115,,,
r612,Rcheulishvili Str. #10a,,რჩეულიშვილის ქ. №10ა,,,41.561389,,45.024166,,292,,,
